uuid,Keywords,label
2159,Saccharomyces cerevisiae; endoplasmic reticulum; endoplasmic reticulum stress; lipid synthesis; stress response; unfolded protein response.,1
2160,Multi-scale deep learning; Optimal scale selection; Convolutional neural network; Joint classification; Hierarchical representations,0
2161,DC/DC converter; silicon capacitors; switched capacitors; 3D integration; through-silicon via,0
2162,Alphavirus; cryo-electron tomography; membrane dynamics; molecular biophysics; physics of living systems; simulations; structural biology; virus replication; viruses.,1
2163,AR; COP1; GATA2; prostate cancer; ubiquitination.,1
2164,healthcare; meta-analysis; systematic review.,1
2165,audio watermarking; copyright protection; eigenvalue decomposition; quantization,0
2166,Comet assay; DNA damage; Electrophoresis; Fast Halo Assay; Hematopoietic stem cell.,1
2167,body image; burn; burn injury; perceived stress.,1
2168,molecular beam epitaxy (MBE); remote sensing; HgCdTe; photovoltaic detectors; crosstrack infrared sounder,0
2169,Chemicals; Dendritic cells; Hill model; KG1; Sensitisation.,1
2170,antimicrobials; bacteria; biofilm; cephalosporin; disulfides.,1
2171,Visualization; Quality assessment; Video recording; Streaming media; Feature extraction; Observers; Saliency detection; No-reference video quality; visual memory; saliency detection; short-term memory; long-term memory,0
2172,thermal inertia; temperature; simulation; cathedral; indoor conditions; EnergyPlus model; monitoring; thermal behavior,0
2173,Foucault; code of ethics; discursive mechanism; nursing; professional identity.,1
2174,III degree skin burning; Infected wounds; Scars; Theresienöl.,1
2175,Supervoxel segmentation; Point clouds; Subset selection; Over-segmentation,0
2176,Image segmentation; Computed tomography; Lymph nodes; Training data; Convolutional neural networks; Testing; Three-dimensional displays; Deep learning; Biomedical imaging; Lymph node; segmentation; detection; deep learning; mediastinal lymph node; UNet plus plus,1
2177,Absorption; Fluorescence; Light harvesting; Photosystem I; Spectroscopy.,1
2178,Illumination robust; Local binary pattern; Face recognition; Probability distribution function; Discrete wavelet transform; Kullback-Leibler distance,0
2179,Interpolation; magnetic resonance imaging (MRI); nonlocal means; super-resolution; upsampling,1
2180,3D cloud reconstruction; Tomography; Cloud optical depth; Sky imager; Solar forecasting,0
2181,Additive manufacturing; Computer-integrated manufacturing; Semi-supervised learning; Surface defect recognition,0
2182,solar cooling; building air-conditioning; technology; example installation,0
2183,Water; interdisciplinarity; art; puppetry; mural; Phad painting; Rajasthan; India,0
2184,Microwave theory and techniques; Microwave circuits; Microwave filters; Solid modeling; Integrated circuit modeling; Computational modeling; Microwave communication; Artificial intelligent (AI); computer-aided design (CAD); coupling matrix; design knowledge; electromagnetic (EM)-simulation based design; machine learning; microwave filters; optimization; sampling; surrogate modeling,0
2185,COVID-19; Colombia; global South; informal economy; street vendors.,1
2186,Wind turbine; Fatigue; Reliability analysis; Uncertainty; Load variation,0
2187,SNS; informational; relational; motivation; Facebook; art; culture; museum; trust; word-of-mouth,0
2188,Multi-label image retrieval; deep hashing; multi-level similarity; hash center update scheme,0
2189,Specular reflections; detection; highlight removal; robust principal component analysis,0
2190,PPKTP; absorption; photo-thermal,0
2191,domestic violence; hunger; mental health; nutrition; women.,1
2192,Asia; DigiTag2 assay; SNP; cattle; genetic structure.,1
2193,Survey; Multimodal data mining; Probabilistic temporal multimedia data mining; Video mining; Audio mining; Image mining; Text mining,0
2194,Cloning; Semantics; Feature extraction; Task analysis; Syntactics; Machine learning algorithms; Prediction algorithms; Machine learning; code clones; semantic clones; AST; PDG; features; deep learning; classification,0
2195,ECG P and T wave delineation; Bayesian inference; Beat-to-beat analysis; Sequential Monte Carlo methods; Gibbs sampling; Marginalized particle filter,0
2196,Natural language processing; Natural language understanding; Natural language generation; NLP applications; NLP evaluation metrics,0
2197,MEG; alpha/beta activity; brain rhythms; natural vision; neuroaesthetics.,1
2198,Building deconstruction; circular economy; conceptual framework; deconstructability; sustainable end-of-life.,1
2199,Climate change; glacier; sculpture; boundary; mountain; river piracy,0
2200,bone turnover; osteoporosis; subclinical atherosclerosis.,1
2201,behavioural immunity; behavioural resistance; host–pathogen interaction; pathogen avoidance; social distancing; transmission.,1
2202,Entropy-driven circuits; Fluorescence; G-triplex/ThT; Label-free.,1
2203,Indoor air quality; Air pollution; Museums; Particulate matter; Organic pollutants; Objects d'art,0
2204,acute coronary syndrome; aortic dissection; echocardiography; unstable angina.,1
2205,Cortical surface; line simplification; shortest path; sulcal curve; topological graph; valley detection,1
2206,Aspergillus fumigatus; fungal immunity; fungal vaccine; immunocompromised; invasive aspergillosis; sterylglucosidase.,1
2207,MALDI-MS imaging; N-glycomics; lipidomics; multiomics; proteomics; renal cancer; spatial proteomics; tumor.,1
2208,ECG; mobile health; SPIHT decoder; VLSI,0
2209,failure analysis (FA); fault diagnosis; inspection; microscopy; testing,0
2210,Forecasting; Convolution; Predictive models; Production; Weather forecasting; Correlation; Data models; Photovoltaic systems; forecasting; machine learning; graph signal processing; graph neural networks,0
2211,Commutation; Brushes; Windings; Conductors; Magnetic flux; Bars; DC machines,0
2212,Zero-shot event detection; Concept relevance mining; Semantic concept,0
2213,3D genome architecture; TAD; chromosomal rearrangement; enhancer; gene expression; phenotypic evolution.,1
2214,Line detection; deconvolution; image restoration; ultrasound; inverse problem; ADMM; sparsity regularisation,0
2215,piecewise linear approximation; segmentation; sensor data abstraction; sensor signal compression; CPLR; wireless sensor networks; embedded sensor processing,0
2216,Aegista aubryana; mitochondrial genome; phylogenetic tree.,1
2217,Workload control (WLC); intermediate pull release; load balancing; job shop; simulation,0
2218,Video; image features; optical flow; physics; energy; time-varying; optimization; CIP; image quality,0
2219,performing arts education; online learning; hybrid learning; future learning; digital teaching,0
2220,Alkyl Formates; Decarboxylation; Hydrofunctionalization; Imines; Ruthenium Catalysis.,1
2221,History; Neural networks; Machine learning; Convolution; Predictive models; Prediction algorithms; Correlation; Branch prediction; CNN; deep learning; VGG; ResNet,0
2222,light; colour; city light decoration; design culture; art-and-communication environment,0
2223,Informativity; NP length; NP position; Pronoun resolution; Time course.,0
2224,Constrained code; recording; runlength limited code,0
2225,contact; gate; leakage current; test structure,0
2226,Dnajb6; electrocardiogram; genetic diseases; genetics; genomics; sick sinus syndrome; sinus arrest; zebrafish.,1
2227,Clustering; classification; and association rules; data mining; image/video retrieval; machine learning; similarity measures,0
2228,covid-19; myelodysplastic disease; myeloproliferative neoplasm disease; post-covid-19 conditions; reticulocytopenia; sideroblastic anemia.,1
2229,Actinobacillus pleuropneumoniae; CpxAR; TCS; heat stress; type IV pilus.,1
2230,Character recognition; Support vector machines; Handwriting recognition; Training; Feature extraction; Task analysis; Testing; Convolutional neural network; machine learning; backpropagation; Arabic character recognition; Hijja dataset; optimizers,0
2231,microbiological methods; quality dialysis water,0
2232,Convex active contour; digital image editing; interactive image segmentation,0
2233,C X3 C motif chemokine ligand 1; GW280264x; Tat-CX3CL1 (357– 395aa); a disintegrin and metalloprotease domain 17; cerebral ischemia/reperfusion; microglia; neuroinflammation; postsynaptic density-93.,1
2234,VoxNet; TrAdaBoost; Multiclass classification; Point Cloud; 3DCNN; Deep learning; Transfer learning,0
2235,Computational approach; Data interpretation; Data quality; Multi-omics integration; Spatial transcriptomics.,1
2236,Cooling technologies; high efficiency power electronic converters; home appliances; induction heating; thermal management,0
2237,Autoimmune diseases; Biomarker; DKK-1; Therapeutic target.,1
2238,Cerebellum; Connectivity; Diffusion MRI; Pons; Pontocerebellar.,1
2239,Transposable elements; adaptive epimutations; epigenetic silencing; gene regulation; host genome defence; recombination; transposable elements relics.,1
2240,Fabrication; Pervasive computing; Human computer interaction; Research and development; Physical design,0
2241,Bibliometrics; Instructional design and technology; Microlearning.,1
2242,convolutional neural networks; genome graph; hyperspectral image classification; remote sensing; remote sensing image classification; residual learning; spectral-spatial features,0
2243,algorithm; probabilistic approach; rectilinear Steiner tree (RST); VLSI interconnect optimization,0
2244,Bonded structure; Finite element method; Interface failure mode; Material randomness.,1
2245,Paper industry effluent; Polyhydroxyalkanoates; Bioremediation; Biodegradable; Bacteria; Ancylobacter,1
2246,Cáncer esófago; Metástasis muscular; Metástasis subcutánea; Muscle metastasis; Oesophageal cancer; PET-TAC (18)F-FDG; PET/CT (18)F-FDG; Subcutaneous metastasis.,1
2247,Motion correction; motion tracking; positron emission tomography (PET); vision system,1
2248,Residue number systems (RNS); multiplier,0
2249,Convolutional neural networks; image aesthetics; image memorability; fine art; visual sentiment,0
2250,online CB-ART intervention; COVID-19-related stress; coping resources; salutogenic continuum; mental health professionals,0
2251,process analysis; liquid crystal displays (LCDs); fuzzy adaptive resonance theory (Fuzzy ART); stepwise regression,0
2252,focal stack; depth; regularization; synthetic defocus,0
2253,Herbivory; local adaptation; mutualism; parasitism; population structure.,1
2254,Analytic hierarchy process (AHP); Content-based medical image retrieval system (CBMIR); Jaya algorithm; Particle swarm optimization (PSO); Skin melanoma.,1
2255,Early text classification; Author profiling; Social media analysis; Text mining,0
2256,Food service sector; Carbon emissions; Nexus; Life cycle assessment; Ingredients; Environmental impacts,0
2257,Surgery; Instruments; Image segmentation; Prototypes; Feature extraction; Task analysis; Semantics; Unsupervised domain adaptation; surgical instrument segmentation; graph convolution network; domain-common knowledge,1
2258,Africa; challenges; diagnosis; invasive fungal infections; treatment.,1
2259,Image segmentation; Computed tomography; Planning; Databases; Neck; Strain; Measurement; Multi-atlas segmentation; atlas selection; radiotherapy,1
2260,Gait recognition; Action recognition; Temporal co-occurrence; Optical flow; PCA; Support vector machine,0
